Time,Local Time,CO2_1,CO2_2
1720761065.7856295,Fri Jul 12 07:11:05 2024,"10001
","10001
"
1720761126.0417051,Fri Jul 12 07:12:06 2024,"10001
","None
"
1720761185.6089866,Fri Jul 12 07:13:05 2024,"10001
","10001
"
1720761246.094321,Fri Jul 12 07:14:06 2024,"10001
","None
"
1720761305.9239805,Fri Jul 12 07:15:05 2024,"10001
","10001
"
1720761366.6359494,Fri Jul 12 07:16:06 2024,"10001
","None
"
1720761426.2381628,Fri Jul 12 07:17:06 2024,"10001
","10001
"
1720761485.6846418,Fri Jul 12 07:18:05 2024,"10001
","None
"
1720761546.5522478,Fri Jul 12 07:19:06 2024,"10001
","10001
"
1720761606.2374053,Fri Jul 12 07:20:06 2024,"10001
","None
"
1720761665.869116,Fri Jul 12 07:21:05 2024,"10001
","10001
"
1720761726.2888558,Fri Jul 12 07:22:06 2024,"10001
","None
"
1720761786.177019,Fri Jul 12 07:23:06 2024,"10001
","10001
"
1720761845.833265,Fri Jul 12 07:24:05 2024,"10001
","None
"
1720761906.348992,Fri Jul 12 07:25:06 2024,"10001
","None
"
1720761966.144644,Fri Jul 12 07:26:06 2024,"10001
","10001
"
1720762025.4141135,Fri Jul 12 07:27:05 2024,"10001
","None
"
1720762085.956185,Fri Jul 12 07:28:05 2024,"10001
","10001
"
1720762146.4503152,Fri Jul 12 07:29:06 2024,"10001
","None
"
1720762206.2675757,Fri Jul 12 07:30:06 2024,"10001
","10001
"
1720762265.5147815,Fri Jul 12 07:31:05 2024,"10001
","None
"
1720762326.0792198,Fri Jul 12 07:32:06 2024,"10001
","10001
"
1720762385.5553088,Fri Jul 12 07:33:05 2024,"10001
","None
"
1720762446.3870318,Fri Jul 12 07:34:06 2024,"10001
","10001
"
1720762506.0958583,Fri Jul 12 07:35:06 2024,"10001
","None
"
1720762565.7001505,Fri Jul 12 07:36:05 2024,"10001
","10001
"
1720762626.146003,Fri Jul 12 07:37:06 2024,"10001
","None
"
1720762686.0069926,Fri Jul 12 07:38:06 2024,"10001
","10001
"
1720762745.6851306,Fri Jul 12 07:39:05 2024,"10001
","None
"
1720762806.312724,Fri Jul 12 07:40:06 2024,"10001
","10001
"
1720762865.7274969,Fri Jul 12 07:41:05 2024,"10001
","None
"
1720762926.6197274,Fri Jul 12 07:42:06 2024,"10001
","10001
"
1720762986.2589302,Fri Jul 12 07:43:06 2024,"10001
","None
"
1720763045.9332786,Fri Jul 12 07:44:05 2024,"10001
","10001
"
1720763106.3004808,Fri Jul 12 07:45:06 2024,"10001
","None
"
1720763166.240059,Fri Jul 12 07:46:06 2024,"10001
","10001
"
1720763225.8439908,Fri Jul 12 07:47:05 2024,"10001
","None
"
1720763286.5451481,Fri Jul 12 07:48:06 2024,"10001
","10001
"
1720763345.8777163,Fri Jul 12 07:49:05 2024,"10001
","None
"
1720763406.8489115,Fri Jul 12 07:50:06 2024,"10001
","10001
"
1720763466.4203644,Fri Jul 12 07:51:06 2024,"10001
","None
"
1720763526.1606352,Fri Jul 12 07:52:06 2024,"10001
","10001
"
1720763585.472334,Fri Jul 12 07:53:05 2024,"10001
","None
"
1720763645.9819417,Fri Jul 12 07:54:05 2024,"10001
","None
"
1720763705.6245773,Fri Jul 12 07:55:05 2024,"10001
","10001
"
1720763766.040673,Fri Jul 12 07:56:06 2024,"10001
","None
"
1720763825.929617,Fri Jul 12 07:57:05 2024,"10001
","10001
"
1720763886.578416,Fri Jul 12 07:58:06 2024,"10001
","None
"
1720763946.2358134,Fri Jul 12 07:59:06 2024,"10001
","10001
"
1720764005.6214921,Fri Jul 12 08:00:05 2024,"10001
","None
"
1720764066.5418525,Fri Jul 12 08:01:06 2024,"10001
","10001
"
1720764126.158632,Fri Jul 12 08:02:06 2024,"10001
","None
"
1720764185.8547518,Fri Jul 12 08:03:05 2024,"10001
","10001
"
1720764246.2106624,Fri Jul 12 08:04:06 2024,"10001
","None
"
1720764306.1580827,Fri Jul 12 08:05:06 2024,"10001
","10001
"
1720764365.7502234,Fri Jul 12 08:06:05 2024,"10001
","None
"
1720764426.4632046,Fri Jul 12 08:07:06 2024,"10001
","10001
"
1720764485.7851787,Fri Jul 12 08:08:05 2024,"10001
","None
"
1720764546.7641182,Fri Jul 12 08:09:06 2024,"10001
","10001
"
1720764606.3183563,Fri Jul 12 08:10:06 2024,"10001
","None
"
1720764666.076129,Fri Jul 12 08:11:06 2024,"10001
","10001
"
1720764725.3610735,Fri Jul 12 08:12:05 2024,"10001
","None
"
1720764785.8871684,Fri Jul 12 08:13:05 2024,"10001
","10001
"
1720764846.410321,Fri Jul 12 08:14:06 2024,"10001
","None
"
1720764906.1957452,Fri Jul 12 08:15:06 2024,"10001
","10001
"
1720764965.446355,Fri Jul 12 08:16:05 2024,"10001
","None
"
1720765026.0050855,Fri Jul 12 08:17:06 2024,"10001
","10001
"
1720765085.4842925,Fri Jul 12 08:18:05 2024,"10001
","None
"
1720765146.3129063,Fri Jul 12 08:19:06 2024,"10001
","10001
"
1720765206.030677,Fri Jul 12 08:20:06 2024,"10001
","None
"
1720765265.6250086,Fri Jul 12 08:21:05 2024,"10001
","10001
"
1720765326.0792806,Fri Jul 12 08:22:06 2024,"10001
","None
"
1720765385.9309068,Fri Jul 12 08:23:05 2024,"10001
","10001
"
1720765446.612403,Fri Jul 12 08:24:06 2024,"10001
","None
"
1720765506.236246,Fri Jul 12 08:25:06 2024,"10001
","10001
"
1720765565.6712983,Fri Jul 12 08:26:05 2024,"10001
","None
"
1720765626.5432386,Fri Jul 12 08:27:06 2024,"10001
","10001
"
1720765686.2077136,Fri Jul 12 08:28:06 2024,"10001
","10001
"
1720765745.7194297,Fri Jul 12 08:29:05 2024,"10001
","None
"
1720765806.501402,Fri Jul 12 08:30:06 2024,"10001
","10001
"
1720765865.758084,Fri Jul 12 08:31:05 2024,"10001
","None
"
1720765926.3111374,Fri Jul 12 08:32:06 2024,"10001
","10001
"
1720765985.963617,Fri Jul 12 08:33:05 2024,"10001
","10001
"
1720766045.3212798,Fri Jul 12 08:34:05 2024,"10001
","None
"
1720766106.2655058,Fri Jul 12 08:35:06 2024,"10001
","10001
"
1720766165.8516042,Fri Jul 12 08:36:05 2024,"10001
","None
"
1720766226.5669923,Fri Jul 12 08:37:06 2024,"10001
","10001
"
1720766285.8878114,Fri Jul 12 08:38:05 2024,"10001
","None
"
1720766345.8691838,Fri Jul 12 08:39:05 2024,"10001
","10001
"
1720766406.4391491,Fri Jul 12 08:40:06 2024,"10001
","None
"
1720766466.169285,Fri Jul 12 08:41:06 2024,"10001
","10001
"
1720766525.4650974,Fri Jul 12 08:42:05 2024,"10001
","None
"
1720766586.4748638,Fri Jul 12 08:43:06 2024,"10001
","None
"
1720766646.015938,Fri Jul 12 08:44:06 2024,"10001
","None
"
1720766705.7744334,Fri Jul 12 08:45:05 2024,"10001
","10001
"
1720766766.0463593,Fri Jul 12 08:46:06 2024,"10001
","None
"
1720766825.5737565,Fri Jul 12 08:47:05 2024,"10001
","10001
"
1720766886.08084,Fri Jul 12 08:48:06 2024,"10001
","None
"
1720766945.8686018,Fri Jul 12 08:49:05 2024,"10001
","10001
"
